# ----------------------------------------
# Report CSV Export
# Account: Sport
# Property: sport.hu - GA4
# ----------------------------------------
#  
# Start date: 20231001
# End date: 20231031
Nth day,Users
"„A labdarúgásra tettem fel az életemet, de valószínűleg nem játszom többet” – interjú Berla Attilával",26
"„Az akadémián már a jövő futballjára kell felkészítenünk, a mai már elavult” – interjú Simon Miklóssal",26
"„Egyszerűen nem tudok feladni semmit” – interjú Szolgai Mátéval, az U20-as világbajnokságon szerepelt felvidéki labdarúgóval",26
"„Elhittem, hogy az engem fojtogató helyzetből ki lehet törni” – Interjú Bíró Dáviddal",26
"„Ölembe vettem a kisfiam, és csak arra tudtam gondolni, látnia kell még engem futballozni” – interjú Holman Dáviddal",26
16 meccses veretlenség egy angol ligában kezdő edzőként? Mousinho tud valamit!,25
"A Torino FC, a ska és a calcio örök",25
"Aki látta, nem felejti – 30 for 30: Four Days in October",25
"Barcelonában máig emlegetik a magyar edzőt, itthon alig ismerjük",25
Deion Sanders és a Colorado alaposan rácáfolt a kétkedőkre,25
"Gross, Mac Allister, Trossard: a brightoni aranyháromszög",25
Kikerült a Genk keretéből a magyar válogatott támadója,25
Liverpool a hatalmas bukások és építkezések városa lett,25
Légiósok Magyarországon,25
Megyei legyőzhetetlenek,25
Papszun tanárból lett a jelenkori lengyel futball lángelméje,25
„A szürkezónában mozgott” – 30 for 30: Sole Man,25
„Az ártatlanságunkat vették el” – 30 for 30: Without Bias,25
"„Csank János lefektette a szabályokat: ha egy pont megy el miattam, ötvenezer forint a büntetés, ha mindhárom, százezer” – interjú Koszta Jánossal",25
"„Megfogadtam, megélhetési focista nem leszek” – interjú a futballt 22 évesen befejező Opavszky Balázzsal",25
A Formula–1-es pilóták erősorrendje 2021-ben,24
"A Google Maps mutatta meg, hogy trapéz alakú a focipálya",24
A kecskeméti futballevolúció – három szakaszban,24
"A ló két oldala, avagy Josh Primo története",24
A mai napig világrekord Ausztrália 31-0-s győzelme,24
Az oszcilloszkóptól a milliós versenyekig – Az esport rövid története és kialakulása,24
Csatárként is játszott az extravagáns mexikói kapus,24
Dan Burn betáncolta magát a Newcastle-szurkolók szívébe,24
"Del Piero, az Öreg Hölgy lovagja",24
Djokovics negyedik US Open-győzelme karrierjének talán a legnagyobb mesterműve lett,24
Dolgoznál a Puskásban 68 ezer ember előtt?,24
Egy világklasszis akadémia: az Ajax Amszterdam,24
"Először disszidált, majd néhány hónap után mégis hazatért Grosics Gyula",24
Ezek voltak a legjelentősebb júliusi átigazolások az NB I-ben,24
Folytatta felemelkedését a Diósgyőr és zuhanórepülését a Zalaegerszeg,24
"Goran Ivanisevic, az örök vesztes, aki végül mégiscsak győzött",24
"Kasai Noriaki, a repülő szamuráj, aki 21 és 41 éves korában nyert olimpiai ezüstöt",24
Mekkora a baj a paksi védekezéssel?,24
Mit tanultunk az ötödik héten? – Justin Herbert szupersztár státuszba lépett,24
Miért nem ihatnak alkoholt a magyar dartsosok?,24
Négyen maradtak | lllegal Formation #80,24
Rendbontás és erőszak a sportpályákon,24
Találjuk meg Tokmac Nguen utódját,24
Továbbterjeszti birodalmát a City Football Group,24
Valódi futballforradalmár volt az Aranycsapat kommunista kapitánya,24
"Értekezés Lisztes Krisztiánról, avagy a fiatal játékos 8 pontja",24
"Íme, Rafa Benítez első lépései edzőként, amelyek nélkül nem lehetett volna az, aki",24
"„A többségnek meg kell döglenie ahhoz, hogy elérjen egy magasabb szintet. Az NB I-hez lehet, a kevesebb is elég lett volna, de nem az volt a célom” – interjú Bolla Bendegúzzal",24
"„Ha egy fiatalt felemésztenek a saját hibái, nem fogja megtartani a felnőtt közeg”",24
Cristiano Ronaldo csodacseréje nem is csatárként kezdte,23
"Declan Rice-tól Harvey Barnesig, azaz a Premier League eddigi öt legjobb nyári igazolása",23
Foci a világháborúk alatt,23
Marad bőven hiányérzet – kritika a „Nevem Zlatan” filmről,23
"Meg nem értett zseni, vagy egy újabb táncos az edzőkeringőben? – A Horváth Ferenc-rejtély",23
Minden idők legjobb NFL-draftja négy bajnoki címet eredményezett,23
Teljes káosz a 2023-as NFL-draft első körében,23
Tényleg a középpályásokból lesznek a legsikeresebb edzők?,23
"„El kellett fogadnom, hogy a súlyprobléma végig fogja kísérni a pályafutásomat” – Interjú Bárány Donáttal",23
"„Ha nyersz, hatással vagy az emberekre” – 30 for 30: Bad Boys",23
"A franciák imádkozhatnak, hogy ne kerüljön sor szétlövésre",22
A kazahok a Nemzetek Ligáján keresztül vennék célba az Eb-t,22
A korábbi DVTK-légiós edzőként a Premier League előszobájában jár,22
A magyar futball aranykora - könyvajánló,22
A match analyst és a scout szerepe az olasz futballképzés rendszerében – I. rész,22
A nemzetiség nélküli ember – Rio Mavuba,22
A tíz évvel ezelőtti szezonban lett bajnok utoljára a Győri ETO FC,22
"Ahol gyakori az öngyilkosság, ott a foci tényleg több mint sport",22
"Ahol megbüntetnek, ha kihagyod a nyári vakációt",22
"Amerikába jöttem, avagy magyarok az NFL-ben (I. rész)",22
Andrea Pirlo vezetheti vissza a Serie A-ba a Sampdoriát,22
Aranygenerációk – amelyek mindig lemaradtak a legfényesebb éremről,22
Az argentin bajnokság legnagyobb tehetségei 2022-ben,22
Az elmúlt tíz évben a Ferencvároson kívül a magyar csapatok nem léptek előre a nemzetközi porondon,22
"Czeizel Endre az orvosira sem jutott volna el, ha a Vasas helyett a Fradiban rúgja a gólokat",22
Dávidnak tűnő Góliát; Egy nagy-kiscsapat Belgiumból,22
Egy igazi lokálpatrióta – Christian Streich portré I. rész,22
Egy kolumbiai csapat egykor tucatnyi magyar játékost foglalkoztatott,22
Egy sima és egy szoros meccset láthattunk az NFL főcsoportdöntőiben,22
Elment az edzőfaló,22
Faustino Asprilla nem akart a világ legjobb játékosa lenni,22
Feltörekvő tehetségek és fiatal edzők a francia bajnokságban,22
Galaktikus mobilitás és királyi állandóság Madridban,22
Globális trendek a magyar bajnokságban – példamutató,22
"Grimasz helyett meló, így tör a mélyből a magasba Phil Foden",22
Gulácsi hiánya kinek nyithat utat a válogatottba?,22
"Keylor Navas, a másodhegedűs sztárkapus",22
"Maradona kövérebb kiadása, akihez képest Pinokkió amatőr hazudozó",22
"Meghatározó élmény, minden értelemben – 30 for 30: The Day the Series Stopped",22
"Mindenhol kételkedtek benne, mindenhol nyert – a görög bevándorlóból ausztrál futballedzővé lett Ange Postecoglou története",22
"Részeg játékvezetők, erőszak és csalás – mélyponton a görög labdarúgás",22
Sorsdöntő mérkőzések előtt áll a német válogatott,22
"Szaúdi sztárvásárlás, és ami mögötte van – vélemény",22
Tunézia egyik legnagyobb tehetségét szerezte meg a Ferencváros,22
"Tízest cserélt a ZTE és az Újpest, de ki nyer ezen?",22
Új fejezetet nyitna Kalmár Zsolt és a Fehérvár is,22
"Újpest-Ferencváros: fővárosi-vidéki ellentétből, politikai csatán át napjainkig – a rivalizálás története",22
"„Ahogy a világ, a futball is változik, ami tegnap elég volt, nem elég holnap” – interjú Kuznyecov Szergejjel",22
„Az enyém egy közepesen erős pályafutás” – Interjú Németh Krisztiánnal,22
"A Newcastle megilletődötten játszott, de a Milan csak helyzetekig jutott",21
A világ legnagyobb utazócirkusza,21
Akiknek az európai kupákat kitalálták: fenomenális skótok,21
"Alan Camsell, a 88 éves kapus, akinek eszébe sem jut még visszavonulni",21
Amikor Vinnie Jones a Wimbledon kapujában spárgázott,21
Amikor a Lombard FC Pápa adta az NB I gólkirályát,21
Amikor az Iron Maiden énekese vitte a Liverpoolt Európa-liga-meccsre,21
Egy osztállyal feljebb emelkedtek a calabriai sasok,21
Fabio Capello barátja a világ egyik legidősebb edzője,21
"Hatalmas gólrekord, nézőcsúcs és Puskás mesternégyese: az 1960-as BEK-döntő",21
"Kim Min Dzse, a nápolyi „szörnyeteg” statisztikáiban is félelmetes",21
Középkori futball – tehénhólyagtól a focizó pápákig,21
"Lelépett a MOL, megszólalt Garancsi: a bennmaradás a cél Fehérváron",21
"Lenyűgöző férfi irányítók, akikért rajongtak a szurkolók",21
"Lenyűgöző irányítók, akikért rajongott az ország – nők",21
Lesz-e még valaha derbi az Újpest-Fradiból?,21
Miért nem játszik Ansu Fati a Barcelonában?,21
"Nemcsak Bud Spencer, Terence Hill is tehetséges úszó volt",21
Nádudvari Péter: „Emocionális és társadalmi problémákra kiemelten érzékeny embernek tartom magam” – évzáró körkérdések 2021,21
Ottmar Hitzfeld nevét viseli Európa legmagasabban fekvő futballstadionja,21
"Sikeres edzők, akiknek a jó eredmények ellenére is menniük kellett",21
Ugrás az ismeretlenbe – 30 for 30: Brothers in Exile,21
Vezérek pályán kívül és belül – Quarterback (sorozatajánló),21
Véget ért a generációkat átívelő kapus csodálatos pályafutása,21
„Az extrém körülményekre fel kell készülni” – interjú a mentál coach-ként is dolgozó kézilabdaedzővel,21
„Ember az embertelenségben” – több százan köszönhették az életüket az egykori Fradi-edző Tóth Potya Istvánnak,21
"„Ezek a hegyek az életemet jelentik” – A Nanga Parbat meghódítása, filmajánló",21
"„Nálunk a 30 felettire rásütik, öreg, pedig szerintem csak kész labdarúgó” – interjú Szakály Dénessel",21
"„Érdeklődött a Hertha, a Frankfurt, és a Torino is szívesen vitt volna az Eb előtt” – interjú Fiola Attilával",21
"A 130 csapatos bajnokság, ahol egy bizottság dönt a playoffról – hogyan működik az Egyesült Államokban az egyetemi amerikaifutball",20
"A BEAC-legenda, akit egyszer az Üllői út lelátójáról hívtak be a válogatottba",20
A Benfica tündöklése és bukása – magyarok a fedélzeten,20
A Celtic–Rangers a labdarúgás legveszélyesebb rivalizálása?,20
A brazil bajnokság legnagyobb tehetségei,20
Ahol a legapróbb részletekre is odafigyelnek – a videóelemzés jelentősége a Notts Countynál,20
"Az argentin csodafegyver, aki három büntetőt rontott el 90 perc alatt",20
Az elefántokat nem felejtjük… – Calcio Catania,20
Egykori futballszentélyek – 5 ikonikus stadion Angliából,20
Ilics megtalálta a nyerőembert Ilicben – jöhet a mindent eldöntő harmadik meccs,20
Ismét nagyszabású Copa Américát rendeznek az Egyesült Államokban,20
Izgalmas rajtot vett a másodosztály,20
Klopp már négy éve is rajongott Szoboszlaiért,20
Klubfilozófia – A szakvezetők döntéseit alapvetően befolyásoló tényező – I. rész,20
Kökény Beatrix és Imre Géza fia kilenc góllal debütált a válogatottban,20
"Landin, „a világ legjobb kapusa” egy kézzel fogja meg az átlövést – videó",20
Minden szempontból jó helyre került Szalai Attila,20
Mit tanulhatunk Bielsától? – 1. rész – Elemzés,20
Olasz vezér került a félholdas sereg élére,20
Paulo Sousát ismét lapátra tették,20
Pillanatok alatt dőlt össze a kínai futball,20
Rangnick irányításával rá sem lehet ismerni az osztrák válogatottra,20
"Rövid életet jósoltak neki, 32 évesen maratonista lett a spanyol férfi",20
Szenteste szülöttéből aranyvasárnap lett csillag: Alexis Mac Allister,20
Újra pályán a Kazinczy SE!,20
"„A Mönchengladbach másfél millió eurót fizetett volna értem, ám egy tizenegyes hárítása közben megsérültem” – interjú Sáfár Szabolccsal",20
"„Miután végigdolgoztam egy évet, a visszatérésem után két hónappal újra elszakadt a keresztszalagom. Na, az kemény” – interjú Tiefenbach Dániellel",20
"„Másfél évig rajtam gúnyolódtak, de ebből a mélységből is sikerült visszakapaszkodni” – interjú Guzmics Richárddal",20
A Barcelona filozófiája és Rui Costára emlékeztető játékos – megérkezett az UD Las Palmas a LaLigába,19
A bajnokságban tündököl a Feyenoord – Európában azonban ismét megálljt parancsolt neki José Mourinho Romája,19
A futballnak nincs neme – „a női labdarúgásnak elsöprő lendülete lesz”,19
"A galíciai gólvágó, akinél már csak Antoine Griezmann eredményesebb",19
A gól a legjobb gyógyír? Richarlison öröme és lelki tusája,19
Amikor az amerikai egyetemisták a szovjet titánok fölé kerekedtek,19
Carsten Jancker edzőként is nagy dolgokra készül,19
Ellentmondást nem tűrően menetel a Ferencváros a Konferencia-liga csoportkörébe,19
"Futballban és krikettben is válogatott lett, így sporttörténelmet írt Andy Goram",19
Ismét görög gólkirálya lehet a holland élvonalnak,19
Klubrekordot jelentő összegért cserébe került sztárcsapathoz az FTC korábbi játékosa,19
Lionel Messi azonnal csúcsra juttatta az Inter Miamit,19
Marco Rossi teljesítményéről a magyar válogatott élén – Összegzés (Harmadik rész),19
"Messi, Cruyff és Pires – a lepasszolt büntetők királyai és lúzerei",19
"Milyen játékost farag Guardiola a sérülékeny cselgépből, Jérémy Dokuból?",19
Strandfoci nélkül a brazil futball sem lenne az igazi,19
"Van argentin támadó, aki Messinél is több gólt szerzett 2022-ben",19
"„Azt hiszem, ha megnyerjük a bajnokságot, leteszem a lantot” – interjú az 55 évesen is futballozó Puglits Gáborral",19
"„El kell érnünk, hogy a vízilabda újra a tanult emberek sportja legyen” – a sportág utánpótlás-konferenciáján jártunk",19
"„Ezek a srácok már nem azért játszottak, hogy elkerüljék a vereséget. Azért jöttek, hogy nyerjenek”",19
"„Itt mindenki mindent belead a tréningekbe, és nem csak úgy eljárogat az edzésekre” – interjú Berki Marcell-lel",19
A Crystal Palace és Roy Hodgson: a mennyben köttetett frigy?,18
A NASCAR határait feszegetve – bemutatjuk a Mint a villám című filmet,18
"A filozófia nyújtott lábas becsúszása, avagy mitől szép a futball?",18
A finnek királya meghódította Hollandiát,18
A magaslat gladiátorai – ahol a hazai pálya tényleg előnyt jelent,18
"A mesterséges intelligencia bemutatja, hogyan lehet legyőzni a Manchester Cityt",18
"A sakkozó Petőfi – „Egy koppintás a fejökre, és aztán sakk-matt""",18
"A tehetség utat tör magának, ha segítenek felszínre hozni – Michael Oher lebilincselő története",18
A történelmi vereséget követően csak a tanulságok tényleges levonása után állhat fel a padlóról a Fradi,18
Ami Bale-t és Ronaldót kiemelte a mezőnyből – egyéni sportok a csapatsportokban,18
Andoni Iraola kezei alatt Kerkez Milos is európai klasszissá érhet a Bournemouthban,18
Az FTC menetelésének gyümölcse bevételben és koefficiensben,18
Budapest maraton: más élmény az amatőröknek és más a profiknak,18
"Egy gólerős kilencesre van a LaLiga az újabb 100 pontos Barca, Real párharctól",18
Egy száműzött csapat története,18
Fernando Alonso újratöltve,18
Kommunikáció az utánpótlás képzésben,18
Kurt Warner árufeltöltőből lett Super Bowl-győztes irányító,18
LaLiga 2022-2023 – indul a spanyol első osztály!,18
"Megedzik a magyar gyerekek lelkét, hogy immunissá váljanak a külső körülményekre",18
"Megéri futballklubba fektetni, különösen, ha az a Premier League-ben szerepel",18
Mindig magasabbra vágyott – 30 for 30: The Birth of Big Air,18
Miért akar Gallas utánpótlásedző lenni?,18
"Sébastien Haller rákbetegségének és felépülésének története, az ő szavaival",18
Újra van női versenyző a Formula szériában,18
"„A nagymamánk több eltiltást kapott, néha azt kiabálta, hogy megölik az unokámat!” – a Steinmetz-fivérekkel beszélgettünk",18
"„Fontos, hogy őszinték legyünk és mindig elmondjuk az embereknek az igazságot” – André Onana búcsúzik az Intertől",18
"„Ha negyvenkét góllal zárnék Lewandowski előtt, még boldogabb lennék” – interjú Novothny Somával",18
"„Látok rá esélyt, hogy lesz európai hírű magyar menedzser” – interjú Farkas Balázzsal",18
"„Olyan, mint egy F1-es hétvége és egy maraton keveréke” – 30 for 30: Slaying the Badger",18
„Otthon általában választás elé állítanak: tanulás vagy sport. Én meg nem akartam választani” – interjú az amerikai egyetemi bajnokságban futballozó Nagy Tamással,18
"„Pénzt keresni könnyű, megtartani nehezebb” – 30 for 30: Broke",18
139 nap 21 szó,17
A Közép-európai Kupa tizenhat szezonja zárult magyar sikerrel,17
A videójátékok pszichés hatásairól: hitek és tévhitek – vélemény,17
Az Internazionale játékrendszerének szakmai korlátai,17
Az egyik legkeményebb másodosztályú futballidény jöhet,17
Az első magyar futballakadémiáról – interjú Tóth Attilával a pacsai modellről,17
Az új hullám támogatja a kétszeres világbajnok Uruguay menetelését,17
"Berlusconi gátolta meg, hogy Buffon az AC Milanba igazoljon – Jön A Calcio titkai (második évad)",17
Ezúttal az AS Roma fogadta be a csapatot kereső Lukakut,17
"Hrutka János elárulta, miért jelentette fel a Fradit",17
Három mesterhármas egy délutánon: a Premier League csodanapjai,17
Jack Reynolds és az Ajax első aranykorszaka,17
Marcus Smarttal a csapat szívét és lelkét cserélte el a Celtics,17
"Olivier Giroud: a világbajnok gokart, aki felismerte korlátait",17
"Pervis Estupinán, a Brighton és De Zerbi gyémántja",17
"Sárosi György, a magyar futball doktora",17
World Chase Tag – Már a fogócska is sport?!,17
"Zico – egy elátkozott Coimbra, akinek Japántól Rióig szobrokat állítanak",17
Zukály Zoltán: „Az NBA az első számú szerelem” – évzáró körkérdések 2021,17
"Íme, az NB I most lezárult szezonjának álomcsapata",17
"„A monacói győzelem volt a legkiemelkedőbb teljesítmény, azután mindannyian elhittük, akár meg is nyerhetjük a csoportot” – Interjú Henry Wingóval",17
A Barcelona egykori magyar kapusa Dél-Amerikában sikeres edző is volt,16
"A River Plate az Európát is megjárt saját neveltjével a kispadon mutatta meg az identitását, és ez bajnoki címet ért",16
"A Serie A-ból kiesett, a másodosztálynál is lejjebb csúszhat a Sampdoria",16
A bőrszíne miatt érte hátrányos megkülönböztetés a joga bonito első nagy alakját,16
A krimi királynője egy vízi sportágban is úttörő volt – Agatha Christie és a sportok,16
"A német együttes, amely nem lehetett svájci – FC Büsingen",16
A topligák első farkasa és a három évforduló,16
A „mágikus magyaroktól” Guardioláig – avagy miért fontos cicázni?,16
Amikor a Hellas Verona sztárcsapatokat megelőzve olasz bajnok lett,16
Auschwitz-Birkenau fogolyválogatottjának egyik tagja a debreceni Schwarcz Sándor volt,16
"Az elmúlt időszak legmegosztóbb újítása a labdarúgásban, a VAR",16
"Búcsú Somodi Lajostól, a ferencvárosi utánpótlás történelmének egyik legsikeresebb edzőjétől",16
Elye Wahi botrányhősből lett 20 éves korára hírhedt gólvágó,16
Ezek voltak a legjelentősebb júniusi átigazolások az NB I-ben,16
Fazont szabhat a Liverpool játékának Mac Allister,16
Harmadszor is építkezésbe kezdett Bergamóban Gian Piero Gasperini,16
Hitelüket veszített magyar edzők és Spanyolországba exportált magyar fiatalok – íme júliusi interjúink!,16
"Jakov Medic az Ajax, majd idővel a horvát válogatott erőssége is lehet",16
Karnyújtásnyira a világbajnokságtól a magyar dartsos,16
"Kiégtek, már nem akarnak megfelelni nekünk",16
Klottgatyában az Everestre: a Wim Hof-módszer egyre elterjedtebb,16
Lev Jasin hokikapusként is kiváló volt,16
"Lopetegui is bírálta a Wolverhampton játékospolitikáját, ezért a spanyol edző is repült",16
"Marco Rossi az apatikus reménykedést sziklaszilárd hitté, a krónikus mentális dezorientációt magabiztos cselekvőképességgé varázsolta",16
Martial arts hazánkban – JM Self-Protection,16
Megvalósult futballálom Brazíliában: az ultrából lett klubelnök feljuttatta csapatát az első osztályba,16
Miként és miért alakult át a Real Madrid átigazolási politikája az elmúlt bő 20 évben?,16
"Rejtett hősök, akik nemzeti legendaként vezetik hazájukat az Afrika-kupára",16
"Stadion a stadionban – nem robbantották a betont, hanem ráépítettek",16
"Szoboszlai egyszer járt sportpszichológusnál, elég is volt",16
Szép csöndesen az élmezőnyben – a freiburgi sikerrecept,16
Titkos-történet az Afrika-kupa-győzelemtől a párttitkárságig,16
"Több szakértő is a Veszprém BL-győzelmét jósolja, de igazuk lesz?",16
"Vinícius Júnior, a megállíthatatlan cselgép",16
"Ég veled, belga „aranygeneráció”!",16
"Így költsd el okosan a pénzed, avagy a free agency legjobb szerződései",16
Ötkarika a vásznon – filmek az olimpiai játékokról,16
Újabb argentin védekező középpályás bizonyíthat Portugáliában,16
Ők voltak a nyári átigazolási időszak legjelentősebb távozói a magyar élvonalban,16
„A Napoli ellen esélyünk nem volt. De legalább testközelből csodálhattam Maradona játékát” – interjú Eszenyi Dénessel,16
"„A saját karrieremben is nagy előrelépést hozhat ez a lehetőség” – interjú Koi Endrével, az Izlandra szerződő kézilabdaedzővel",16
"„Hozzászoktam, hogy az emberek kialakítanak rólam magukban egy hamis képet, ami azután, hogy megismernek, rendre megváltozik” – interjú Batik Bencével",16
"„Itthon is lehet kőkeményen dolgozni. A kérdés, akarsz-e” – interjú Balogh Balázzsal",16
„Szerbiában az edző vagy a sportigazgató simán anyázza játékosát” – interjú Kun Bertalannal,16
A Fradi ötödször is megcsinálta – és megint egyedül maradt a gáton,15
"A brazil Guardiola, aki szerint ő egyáltalán nem hasonlít Guardiolára",15
"A húszgólos csatárát nyolc hónapra elveszítette a Brentford, mégis jobb lett a támadójátéka",15
A karakter felülírta a tudást – portré Véber Györgyről,15
Az alma meg a fája – apa-fia párosok a Formula–1-ben,15
"Del Piero, a juventinók kapitánya",15
Dwayne Johnson pankrátorból lett hollywoodi sztár,15
Egy évvel ezelőtt hunyt el Diego Maradona,15
Elkötelezett embermentő volt a magyar válogatott első góljának szerzője,15
Fazekas Gergő és Máthé Dominik hatékony játékkal kezdett a BL-ben,15
"Hat alapember, az edző és a sportigazgató is távozott Salzburgból",15
Jó átigazolási politikát folytat a DVTK?,15
Kifizetődnek vagy megbuknak – ezek az újítások várnak minket a Formula–1-ben,15
"Kilenc nap, kilenc érdekesség – ezek lehetnek a budapesti atlétikai vb legnagyobb sztorijai",15
"Lezárult az edzőváltásokkal tarkított, változatos szezon – ilyen volt az NB II",15
"McEnroe, Edberg, Becker, Sampras… – látunk még szerva-röpte királyokat?",15
Mi köze a marseille-i ultráknak az ókori görögökhöz?,15
"Miskolczi István, Legris: „A foci nem csak a fociról szól&#8221; – Körkérdés 2020",15
Szuhodovszki Soma lövéseitől rettegnek a kapusok,15
"Veszprém, Kielce: lehet-e identitás nélkül BL-t nyerni?",15
"„Az első perctől látszott, hogy Buffon tipikus győztes alkat” – Balogh Botond mesél a világklasszisról",15
"„Hamburgban minden nap élet-halál harc ment azért, hogy hétvégén ki kerül be a kezdőbe” – interjú a Budafokban remeklő Beke Péterrel",15
12 órás műszakban dolgozik a legjobb magyar dartsos,14
30 éves az olasz fenegyerek &#8211; tíz emlékezetes sztori Mario Balotelli pályafutásából,14
"4200 kilométert utazott, hogy meglátogassa a kedvenc Football Manager-csapatát",14
A belga válogatott múltja és jelene,14
"A legnagyobb vb-meccsek: Owen és Zanetti csodagóljai, minden idők nyitánya",14
A magyar női hoki első csírája Újpesten növekedett ki,14
A rutinos Paks megérdemelt pontot szerzett Miskolcon,14
"A szaúdi meglepetéscsapat, mely megfricskázza CR orrát",14
A teljesen ismeretlen Jourdan Heilig folytathatja a Patriots 19 éve tartó sorozatát,14
Akik a világ másik oldalán képviselik Palesztinát – a chilei CD Palestino története,14
Alfredo di Stéfanóval lettek először bajnokok a kolumbiai „milliomosok”,14
Amerikaifutball-stadion űrkorszaki stílusban,14
"Az Air Raid, avagy a rendszer, amely megváltoztatta a modern amerikai futballt",14
Az amerikai kézilabda jövőjének alapjait Európában fektetik le,14
Az ellenfelem a barátom – 30 for 30: Unmatched,14
"Bijan Robinson, a rossz korba született futó",14
Davide Lanzafame: Volt problémám Rebrovval,14
Dora Ratjen identitásmátrixa nem egyéni probléma volt – Lesi Zoltán: Magasugrás,14
Edzőkeringő az NFL-ben: értük ácsingóznak a csapatok,14
"Elutasított egy ajánlatot, majd megbukott az orvosin az átigazolási időszak nagy vesztese",14
"Először hagyta el az USA-t, rögtön az Australian Open negyeddöntőjéig menetelt",14
"Futballpálya, amelyet világörökséghez tartozó tornyok határolnak",14
"Ghánait akartak, magyar lett – Miért igazolt Nikolics a ciprusi listavezetőhöz?",14
Huszonhárom év után ismét profi osztályban szerepel a BVSC-Zugló,14
Illegal Formation Podcast &#8211; NFL week 1,14
Juan Mata rámutat: nem zárja ki egymást a foci és a tánc,14
"Kendőzetlen őszinteség, példás emberség – Szalai Ádám öt emlékezetes nyilatkozata",14
Kis- és közepes méretű játékok hatása a játékfelfogásra,14
Kásás és kora – legendás győzelmeink a szerbek ellen,14
Magyarország–Portugália: a következő lépcsőfoktól egy hajszálnyira,14
Mit adnak a modern hokinak a táblagépek?,14
Novak Djokovics a csúcsról is csak felfelé tekint,14
"Spalletti megszakította az egyéves pihenőjét, hogy szövetségi kapitány legyen",14
Szoboszlai kulcsszerepet játszott a Lipcse kupagyőzelmében – elemzés,14
Thomas Tuchel Mainzban: Ezek a gyakorlatok nem kezdőknek valók!,14
Továbbra sem a kiszámíthatóságra esküsznek az Udinesénél,14
Trapattoni utolsó állomáshelye: a Vatikán válogatottja,14
"Usain Bolt nyúlfarknyi futballkarrierje, ami valójában el sem kezdődött",14
Világraszóló sikert ért el 1967-ben a Vasas Dél-Amerikában,14
W Series – a rövid életű „női Formula–1”,14
"Zaha falfestménye, Arteta varázsa, Sterling villámléptei, no meg egy görög(-ausztrál) istenség, avagy futballélmények Londonból",14
Így szerezhetsz minden nap ingyenes fogadást a dartsvilágbajnokság alatt,14
"„A Betis mindig is a szívről szólt, a Sevilla FC csak trófeákról”",14
"„Amíg játszom, az marad a célom, hogy eljussak a Serie A-ba” – interjú Patrizio Stronatival",14
"„Azt hisszük, hogy futballnagyhatalom vagyunk, az ausztrálok pedig kengurukkal lasszózgatnak”",14
"„Célunk, hogy azonos értékeket képviseljünk a Mikulással” – Exkluzív interjú Ralf Wunderlich-kel, az FC Santa Claus vezetőedzőjével",14
„Egyetlen pofont sem bánok” – interjú Tajti Mátyással,14
„Túl közel repült a naphoz” – a FIFA korrupciós ügyeiről készült sorozat,14
A 34-es szám – Abdelhak Nouri tiszteletére,13
A kapu előtti határozottság döntött a Diósgyőr javára,13
A legnagyobb párharcok Dél-Amerikában – II. rész (Brazília),13
"A nemi erőszak vádja lerombolhat mindent, amit Dani Alves 22 év alatt felépített",13
A német szurkolói kultúra zászlóshajója – Így épült a Sárga fal (könyvajánló),13
"A világhírű bedobásedző, a grazi magyar ígéret és az olvasó futballista – íme legjobb júniusi interjúink!",13
Ausztria legrégebbi klubja 30 éve nem járt az első osztályban,13
Az AS Nancy-Lorraine méltatlan búcsúja a profi szinttől,13
Az Arsenal csúcsigazolása teheti sínre a brazil kiscsapatot,13
"BL-döntősök, akikre érdemes emlékezni: Valencia CF 2000–2001",13
"Bemutatunk tíz, nyáron Európába szerződött dél-amerikai tehetséget",13
Carlo Ancelotti fia hamarosan vezetőedző lesz,13
Cristiano Ronaldo a példaképe a lábak nélkül futballozó fiúnak,13
"Egy ollózós villámgól a franciáknak, amely megváltoztatta Bryan életét",13
"Escobar kötődése a labdarúgáshoz, a „narkófoci” fénykora",13
Immár a 122. idényét kezdi a magyar első osztályú férfi labdarúgó-bajnokság,13
"Ismét a másodosztályban rosszalkodnak a „zöld ördögök”, és már a LaLiga felé tekingetnek",13
"Kapusok, akik harminc felett érték el sikereiket – 1. rész",13
Katarzis az Eb-döntőben – így forrt össze a magyar és az ukrán kézilabda fénykora,13
"Kieran Trippier, az egyik BL-helyet ellopni igyekvő „szarkák” vezére",13
Legendás klubok a szakadék szélén,13
"Loksa Bence: „Ha valaki el akar érni valamit, akkor a lehető legmeglepőbb módokon is el lehet&#8221;",13
"Michael Laudrup, aki a Barcával 5–0-ra legyőzte a Realt, majd a Reallal is a Barcát",13
"Miskolczi István: „Minden éremnek két oldala van. Vagy inkább három, négy, öt…” – évzáró körkérdések 2021",13
Mit tanulhatunk Bielsától? – II. rész – Játékosprofilok,13
"Miért nem tud védekezni a kézilabdázó, ha magyar?",13
"Mr. Univerzális, avagy a minden poszton bevethető Bernardo Silva fejlődéstörténete",13
Már nem csak a bajnoki cím lehet a cél Nápolyban,13
Nottingham: 23 év után újra az elitben,13
Ovecskin már második az örökgóllövőlistán,13
Retro elemzés: Így vetett véget a spanyol korszaknak Van Gaal holland válogatottja,13
"Schäfer András: „Aki nagyon utálja Szalai Ádit, nézzen Milan-meccseket!”",13
Szerzőnk Magyarország legmagasabb pontjára fut el Debrecenből egy beteg kisfiúért,13
